4120903;46.146;-111.4205;97.08;158.992;173.655;97.514
4120950;47.6784;-104.1566;147.893;316.848;521.165;178.677
4120951;45.8;-108.4674;72.917;199.449;406.983;102.273
4120952;45.5972;-110.566;34.897;112.523;233.227;53.066
4120953;45.1119;-110.7944;24.325;97.187;203.186;41.18
4120955;43.2425;-109.0104;8.113;22.679;72.37;20.806
4120956;43.425;-108.179;20.029;34.128;61.301;24.163
4120960;44.9269;-105.3533;0.649;1.654;0.528;0.208
4121100;47.5958;-103.262;3.346;42.001;15.369;4.361
4121101;46.2978;-103.9175;2.024;27.093;8.477;2.937
4121102;45.5469;-103.9735;1.331;11.814;3.601;0.802
4121110;47.2853;-101.6221;1.465;13.067;4.08;1.826
4121111;47.1545;-102.0599;0.496;5.782;2.039;0.669
4121120;46.3761;-100.9344;1.33;23.98;5.576;1.895
4121121;46.4267;-102.5518;0.197;3.09;0.743;0.222
4121125;46.0917;-101.3337;0.498;9.066;1.79;0.685
4121126;46.1542;-102.474;0.198;3.522;0.714;0.26
4121130;45.1978;-102.1565;1.765;13.665;4.834;1.518
4121131;45.2558;-100.8429;3.433;29.619;9.975;2.804
4121140;43.3055;-103.821;0.893;3.012;1.688;0.661
4121141;44.5317;-101.9302;8.413;48.231;30.323;13.017
4121142;44.0811;-102.4013;6.289;19.465;14.278;7.597
4121145;44.3219;-104.9405;0.337;1.466;0.521;0.253
4121146;44.3697;-102.566;6.521;31.212;17.116;7.217
4121147;44.6908;-103.7377;2.779;10.528;3.74;1.694
4121150;44.3266;-100.3843;4.501;15.469;6.042;1.474
4121160;43.7483;-99.5565;11.198;41.252;24.329;9.255
4121161;43.7525;-101.5249;3.61;14.055;9.163;4.805
4121162;43.013;-102.8357;0.837;2.283;1.059;0.392
4121300;43.1858;-97.6356;11.281;101.13;68.05;25.203
4121301;43.9739;-98.0709;8.111;82.516;53.641;22.347
4121304;46.8897;-98.6817;0.644;13.253;14.437;5.947
4121310;42.9908;-96.9639;;;;
4121311;42.8172;-96.9242;2.744;20.915;15.044;4.633
4121320;42.8372;-96.5617;22.882;115.689;79.089;34.524
4121321;44.18;-96.7489;3.492;32.13;17.72;8.413
4121330;42.5767;-96.3122;5.395;16.347;15.832;5.977
4121340;42.4722;-95.7972;13.536;59.934;51.281;18.195
4121341;41.9644;-95.9728;22.94;75.628;74.095;26.637
4121350;41.6425;-95.7828;7.006;16.5;20.123;7.842
4121400;42.7397;-98.2242;53.651;75.137;53.264;45.215
4121401;42.9028;-100.3615;23.76;27.403;19.019;17.879
4121420;45.6578;-100.8182;3.532;23.036;8.368;4.144
4121430;46.8339;-100.9746;1.908;24.465;7.868;3.169
4121431;46.7456;-102.3083;0.515;7.404;2.682;0.909
4121801;41.2589;-95.9225;643.448;1062.177;1374.407;1131.265
4121802;46.8142;-100.8214;552.688;553.227;789.395;586.092
4122100;41.2936;-96.2836;36.544;78.06;77.221;33.84
4122105;41.7128;-96.522;7.611;12.554;14.673;6.903
4122111;41.7792;-100.5254;6.218;6.444;6.375;6.319
4122120;42.4577;-107.1964;;6.634;4.273;
4122130;41.1258;-101.5768;12.505;12.345;27.058;10.881
4122151;41.8722;-107.0575;10.849;50.272;60.064;12.419
4122152;41.9886;-104.0533;5.24;19.904;45.961;13.899
4122153;42.6505;-105.1633;19.122;55.852;77.049;24.844
4122154;40.6375;-106.3384;3.196;18.601;21.814;4.413
4122155;42.0097;-106.5131;1.149;8.21;8.25;1.045
4122160;40.6325;-95.6258;23.723;69.29;82.401;28.804
4122165;40.8731;-95.5803;11.909;30.974;38.084;14.844
4122170;40.3925;-95.8131;4.073;14.988;12.177;4.192
4122180;40.0356;-95.5961;6.394;25.816;16.418;6.836
4122190;39.6889;-94.7044;15.144;55.881;39.339;13.642
4122201;39.2372;-96.5714;33.238;59.119;87.231;34.868
4122211;39.7758;-96.8584;7.739;20.85;21.142;9.639
4122212;40.3328;-98.067;1.96;3.757;5.018;2.14
4122220;38.7267;-98.2337;1.92;5.894;6.726;2.823
4122221;38.7925;-100.8557;0.036;0.076;0.302;0.102
4122222;38.9067;-97.1203;25.224;44.476;50.361;22.485
4122230;39.0042;-97.8742;4.439;6.098;6.455;2.577
4122240;38.9689;-97.4764;11.373;15.793;18.737;7.814
4122250;39.927;-93.9427;18.133;78.652;45.059;18.448
4122251;39.6403;-93.2738;66.06;251.087;159.503;68.475
4122255;40.0795;-93.6444;14.245;62.875;41.331;15.233
4122260;38.9922;-93.1969;21.665;49.294;27.825;17.538
4122270;38.6186;-95.268;14.147;29.499;25.607;12.185
4122271;38.2225;-94.668;37.155;96.071;69.104;35.213
4122280;37.9298;-91.9774;72.79;140.792;45.494;38.501
4122281;38.3889;-91.821;83.983;162.211;54.152;44.462
4122300;38.1914;-92.6074;239.173;480.541;366.843;166.952
4122350;39.3556;-97.1264;9.255;21.766;22.405;10.469
4122351;40.2847;-100.1435;2.709;3.853;5.227;1.499
4122352;40.1411;-101.2288;1.459;2.055;0.581;0.47
4122360;40.1314;-99.5546;0.352;0.601;0.676;0.243
4122370;40.2347;-100.8782;1.406;1.317;0.724;0.839
4122600;41.0153;-96.1581;191.585;286.415;254.396;170.09
4122601;41.0622;-96.3247;164.145;244.501;216.563;151.535
4122602;41.3678;-97.4948;49.061;60.866;57.256;41.688
4122603;40.8745;-98.282;42.264;49.03;48.828;37.81
4122620;40.9656;-96.4506;5.547;14.234;14.451;6.523
4122630;41.4181;-97.7239;44.058;32.388;17.402;13.743
4122635;41.2633;-98.4492;28.239;33.972;28.114;28.204
4122636;41.7769;-99.3796;16.452;18.752;13.029;14.773
4122637;41.2036;-98.4465;36.921;41.42;25.605;32.649
4122638;41.8306;-100.106;13.252;14.33;13.378;13.313
4122639;41.0314;-98.7406;6.145;7.814;5.86;4.447
4122650;40.6819;-95.8469;801.864;1306.469;1595.0;1263.029
4122700;38.9833;-94.9647;118.809;231.885;269.425;121.067
4122701;39.1978;-96.3047;83.426;141.291;185.435;80.909
4122900;38.71;-91.4393;1739.874;3303.981;3197.844;2089.034
4122901;38.9784;-92.7538;1286.315;2462.353;2646.472;1798.947
4122902;39.1119;-94.588;1042.689;1808.969;2162.362;1528.227
4122903;40.0536;-95.4222;861.524;1430.692;1742.157;1333.0
4123050;37.1476;-88.7409;11525.944;12697.139;5189.551;4285.262
4123082;36.744;-84.1583;119.435;125.629;33.476;29.942
4123083;36.8468;-83.3557;31.132;32.849;9.639;8.956
4123085;36.627;-84.5333;85.874;78.18;23.791;19.624
4123090;38.357;-88.5834;17.092;26.368;8.566;3.569
4123095;35.9301;-87.7431;184.481;169.275;47.73;51.725
4123110;38.6348;-88.2973;40.746;58.212;24.507;9.684
4123111;38.0612;-88.1598;122.068;171.18;68.629;28.539
4123120;38.3864;-87.9756;10.561;13.498;4.939;3.041
4123130;38.402;-87.7528;1133.655;1525.798;748.556;373.397
4123131;40.422;-86.897;277.769;322.206;185.057;109.43
4123135;40.782;-86.2639;30.416;35.77;19.223;10.972
4123136;41.1573;-86.5636;32.353;40.119;22.499;13.487
4123137;38.9364;-88.0225;49.797;72.119;31.37;11.343
4123140;38.0828;-87.7695;4.812;6.192;2.34;1.935
4123200;40.0473;-86.0167;37.102;43.834;20.815;13.148
4123201;38.9275;-87.0114;204.508;263.824;126.227;71.103
4123202;38.5109;-87.2895;518.669;699.159;305.487;156.07
4123205;39.2001;-85.9255;79.355;98.975;46.951;24.023
4123206;38.9826;-85.8991;118.681;147.525;69.827;32.788
4123207;38.6673;-86.7922;246.067;329.535;134.095;66.482
4123208;39.5292;-86.7819;19.184;24.426;11.398;6.491
4123209;39.3609;-85.9975;21.576;26.693;13.389;6.257
4123210;39.3392;-85.9864;62.524;69.828;16.976;12.971
4123220;37.2681;-85.8861;122.766;123.141;37.246;37.816
4123225;38.2376;-86.2283;30.121;39.409;10.011;9.536
4123230;39.3912;-84.5722;156.387;190.808;82.61;52.805
4123235;39.8695;-84.2824;27.359;33.184;13.274;7.969
4123240;38.2687;-84.8147;30.627;31.532;10.978;10.865
4123245;37.7673;-85.7038;80.435;94.594;22.289;21.228
4123250;38.7087;-84.3105;183.662;204.688;56.523;51.777
4123251;38.5978;-84.2666;136.51;151.718;40.089;48.69
4123255;38.8037;-83.421;20.912;24.798;5.347;4.599
4123260;39.2123;-82.8638;212.239;257.953;108.077;67.446
4123265;38.1798;-81.7115;21.784;26.479;8.338;6.228
4123268;38.1382;-81.2143;473.13;526.574;209.233;200.236
4123270;37.6401;-80.8051;95.628;117.929;27.293;26.732
4123271;37.7243;-80.6415;80.755;99.453;24.32;24.349
4123272;38.186;-80.1306;37.1;45.828;10.339;11.791
4123275;37.544;-81.0104;18.879;23.198;7.065;5.276
4123277;36.9376;-80.7456;105.287;117.064;70.317;58.337
4123278;36.6474;-80.979;62.492;69.683;43.432;36.474
4123280;39.329;-82.0876;41.58;54.843;16.977;11.819
4123290;39.4751;-80.9972;33.998;30.349;9.38;7.142
4123300;38.2803;-85.7991;5007.309;5803.632;2009.503;1761.696
4123310;38.8042;-85.6739;16.758;20.538;5.694;4.678
4123320;40.6759;-80.5406;21.124;24.938;9.515;7.715
4123330;39.1504;-80.0387;84.238;87.986;28.06;27.835
4123331;39.0293;-79.9359;35.692;38.595;11.786;11.05
4123335;39.0723;-79.6228;31.577;37.91;13.003;13.482
4123341;39.1229;-79.6812;69.703;83.369;31.022;30.186
4123345;39.4216;-79.4249;13.103;13.976;5.202;4.764
4123347;39.8598;-79.2275;26.323;33.102;9.096;9.9
4123350;42.1565;-78.7153;100.83;127.269;39.422;51.163
4123351;41.9634;-78.3861;36.243;45.305;13.63;18.252
4123352;40.6153;-79.7184;758.753;846.863;310.209;371.221
4123355;41.4376;-79.9559;83.104;84.816;27.873;39.417
4123357;40.9945;-79.3942;35.783;40.476;15.418;16.843
4123360;35.127;-83.6191;7.619;7.078;4.207;4.007
4123365;35.4615;-83.3535;19.881;19.01;10.696;9.01
4123370;36.4251;-83.3982;85.177;89.403;30.661;22.243
4123375;35.9831;-84.558;73.297;65.875;15.31;17.439
4123380;35.6093;-82.5785;70.307;67.434;47.063;45.566
4123382;35.299;-82.6237;33.145;30.295;21.36;21.57
4123385;36.1765;-82.4574;49.775;55.03;30.051;25.357
4123400;39.6451;-81.8499;339.107;395.296;167.118;131.551
4123510;39.5795;-85.158;23.972;30.231;13.888;7.675
4125010;35.9229;-94.9236;28.016;45.75;19.571;16.719
4125020;37.2456;-94.5661;21.767;52.171;26.613;17.348
4125025;37.8909;-95.4308;25.827;79.251;79.834;36.274
4125026;37.3401;-95.11;39.534;118.228;108.015;50.746
4125027;36.9287;-94.9575;57.228;170.527;142.171;68.505
4125028;36.2295;-95.1827;162.04;408.225;280.78;140.021
4125050;36.3073;-95.698;69.401;218.281;185.215;62.614
4125055;36.2784;-95.9542;9.482;31.691;20.273;7.986
4125061;35.9859;-96.9123;30.147;72.753;67.79;33.871
4125062;35.9517;-97.9145;12.975;29.021;26.405;15.769
4125063;36.5173;-98.8795;4.008;7.314;6.332;2.946
